artist_name,title,release,song_id,duration,key,key_confidence,loudness,mode,mode_confidence,tempo,time_signature,time_signature_confidence,year
Mick Moloney,Bodhrán Solo,Irish Folk Favourites,SOWIHGX12AB017D6EA,32.91383,7,0.047,-23.419,1,0.323,195.44,1,0.0,
Joe Grushecky,Cracking Under Pressure 83,Outtakes and Demos 1975 -  2003,SOEURME12AC3DF81F5,257.95873,2,0.249,-8.026,1,0.313,124.858,4,0.383,
Groundhogs,Split Part One,U.S. Tour '72,SOELHME12A8C145C19,601.3122,7,0.203,-11.942,1,0.307,153.656,1,0.0,
AFI,Affliction,DECEMBERUNDERGROUND,SOISFRK12A6D4F573D,328.72444,4,0.093,-5.711,1,0.332,113.471,5,0.576,2006.0
Cowboy Mouth,Jenny Says,Are You With Me?,SOJDOWV12A58A77C06,197.90322,6,0.082,-5.801,1,0.48,153.968,4,0.0,
Papa Wemba,Bakwetu,Molokai,SOYECRB12A6D4F4BE0,293.53751,7,0.887,-10.614,1,0.73,92.379,3,0.989,1998.0
The Jeremy Spencer Band,Sunshine (Album Version),Flee,SORMORE12A8C133DCA,327.05261,10,0.579,-10.398,0,0.335,135.013,1,0.0,
RUN-DMC,Miss Elaine,Tougher Than Leather,SOVGAZH12A8C140274,185.23383,6,0.163,-4.92,1,0.572,124.993,4,0.299,1988.0
Simply Red,A Song For You (Live),Something Got Me Started: Live In Cuba,SOLPAYF12A58A7F024,253.43955,7,0.742,-11.883,1,0.688,105.468,3,0.757,
Mase,What You Want [feat. Total] (Album Version),Harlem World *Cancelled*,SOCHDNX12A67ADA90D,242.93832,3,0.076,-6.63,0,0.168,93.871,4,1.0,
BoDeans,You Don't Get Much,Best Of Bodeans : Slash & Burn,SOKYVJB12A8C13E23C,284.76036,2,0.742,-10.631,1,0.72,120.277,4,1.0,1989.0
Carlos Vives,Decimas,Dejame Entrar,SOAVGKZ12A81C1FD16,213.41995,8,0.676,-6.04,1,0.59,88.772,3,0.934,
Gang Starr,Mostly Tha Voice (Explicit),Hard To Earn,SOTELUQ12A6D4F7CFD,218.38322,2,0.161,-10.112,1,0.325,91.399,4,1.0,1994.0
The Jackson Southernaires,Leave You In The Hands,Hear Our Prayers O Lord,SOGPMDO12A58A7E070,212.40118,9,0.256,-9.905,1,0.26,65.675,3,0.835,
Caniche Hara-Kiri,Frigide,II,SOLWMEJ12AC961829F,178.15465,1,0.637,-9.729,0,0.54,131.946,3,0.157,
Clarence Fountain,Beams Of Heaven,Collector's Edition,SOPMGXS12A8C133199,312.08444,9,0.829,-19.137,1,0.573,122.18,3,0.656,
Franco,On and on,Retro Years,SOCJHKC12AB0188F03,217.86077,4,0.658,-8.731,0,0.569,149.985,4,0.148,
Foo Fighters,Still,In Your Honour,SOAOOXO12AF72A787F,313.10322,5,0.216,-12.584,1,0.523,110.742,4,0.693,2005.0
Elephant Man,informa,Unstoppable Riddim,SOINKBE12AB018770B,232.95955,1,0.332,-6.449,1,0.347,122.189,3,1.0,
Lightnin' Hopkins,Everyday I Have The Blues,Jake Head Boogie,SOBUSAT12AAF3B3A7A,70.53016,8,0.009,-17.332,1,0.362,94.807,3,0.797,1999.0
Extrabreit,Für mich soll's rote Rosen regnen,Das letzte Gefecht/Live,SODRPTB12A8C144BB7,248.86812,5,0.695,-5.004,1,0.512,138.517,4,0.781,1993.0
Vixen,American Dream,Vixen,SOZVTZB12A58A7AEE4,259.60444,11,0.323,-14.109,0,0.341,124.67,4,0.509,1988.0
A-Studio,S.O.S.,S.O.S.,SOQSXAT12A6D4F5760,421.27628,0,0.211,-9.657,1,0.316,127.307,4,1.0,
Planet P Project,A Boy Who Can't Talk Part 2,Pink World,SOHCWLZ12AB018781C,74.762,7,0.112,-19.121,1,0.581,117.815,3,1.0,1984.0
Tom Petty And The Heartbreakers,Christmas All Over Again,Four Christmases,SOYWRWP12AB01845EE,254.98077,9,0.371,-7.72,1,0.48,138.916,4,0.152,
Thirst,Planet E.,Thirst,SOULUPQ12A67ADF8BC,237.5571,0,0.426,-5.801,1,0.565,86.459,4,0.611,
Faithless,I Want More - Part 1,Live At Alexandra Palace,SOCTUNO12A8C14050A,197.79873,0,0.712,-7.133,0,0.418,90.718,1,0.831,
F.I.R.,I Am Here,Let's Smile !,SOGBVCL12AB0187F83,232.48934,5,0.694,-6.388,0,0.735,85.96,4,0.485,2009.0
John Mayall & The Bluesbreakers,I'm Your Witchdoctor,Bluesbreakers With Eric Clapton - Deluxe Edition,SODRNQF12AB0182322,129.48853,2,0.151,-6.316,1,0.437,117.73,5,1.0,1988.0
The Edgar Broughton Band,Out Demons Out (Live) (2004 Digital Remaster),Keep Them Freaks A Rollin' - Live At Abbey Road,SOIQQYQ12A6D4F4AB7,594.85995,0,0.261,-9.607,1,0.346,131.184,4,0.747,
Eurythmics,Better To Have Lost In Love (Than Never To Have Loved),3 Originals,SOQEBKX12A8C140A0F,305.10975,5,0.758,-12.602,0,0.552,140.549,4,0.842,
Boyz II Men,Motownphilly,Cooleyhighharmony - Expanded Edition,SOKALAO12AB017F5B3,245.75955,9,0.055,-7.943,0,0.198,112.258,4,0.897,1991.0
Jay & The Americans,Tomorrow,Come A Little Bit Closer,SOXGZAI12A6D4F4199,173.58322,10,0.537,-16.685,0,0.434,86.442,4,0.921,1990.0
1. Futurologischer Congress,Tokyo,Wer spricht,SORWPOH12A6D4FBC6C,135.41832,8,0.433,-13.587,1,0.523,164.35,4,0.438,
Seguridad Social,Un Pensamiento,Que No Se Extinga La Llama!,SOFDOQF12A67ADD049,278.38649,5,1.0,-8.978,1,0.749,174.037,4,0.0,1991.0
Malefaction,Abused And Unloved,Crush The Dream,SONZLMF12A58A7A6E2,51.12118,0,0.518,-3.642,0,0.466,120.112,1,0.0,
Champion Jack Dupree,One Scotch_ One Bourbon_ One Beer,The Sonet Blues Story,SOIRJHK12A67020A7B,254.24934,0,0.57,-8.61,1,0.521,178.929,1,0.0,
Red Foley,Choc'late Ice Cream Cone,Hillbilly Fever,SOPUPKV12A6D4FD6FD,122.51383,2,0.144,-10.64,1,0.406,98.173,4,0.0,
Metallica,Metal Militia,Kill 'Em All,SOWEVZH12CF54662C8,311.19628,11,0.066,-9.507,0,0.312,88.73,4,0.251,1982.0
Rui Da Silva,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),On My Mind - Remixes Part 2 (feat. Ben Onono),SOGPTDY12AB01890BE,437.28934,4,0.613,-8.649,0,0.213,127.993,4,0.076,
Space Opera,Awake II,Space Opera II,SOZXRRC12AB017D5C4,68.41424,2,0.576,-6.157,0,0.578,107.969,1,0.0,
Beastie Boys,Eugene's Lament,Ill Communication,SOHYDPA12B0B80B77C,132.51873,4,0.858,-14.421,1,0.689,142.409,4,0.0,1994.0
The Stooges,Lost In The Future (False Start -#1),1970: The Complete Fun House Sessions,SOSRWWL12A6D4FBBB6,27.0624,0,0.0,-10.77,1,0.0,26.663,4,0.0,
Rajery,Mihodina ny tany,Volontany,SOKAQXL12AB0183208,294.24281,4,0.378,-10.836,0,0.426,153.922,5,1.0,
Johnny Horton,The Woman I Need (Honky Tonk Mind),Honky Tonk Man:  The Essential Johnny Horton 1956-1960,SOYRTWG12A8C142BC1,132.23138,7,0.623,-11.806,1,0.403,179.49,1,0.0,2000.0
Johnny Carver,Goodtime Charlie's Got The Blues,Tie A Yellow Ribbon,SOYXIXE12AB018388E,169.27302,9,0.8,-20.088,1,0.545,163.081,4,0.213,
Freddie King,Key To The Highway,The Four Kings Of Blues Guitar,SORAUDM12AB0181656,332.45995,2,1.0,-13.607,1,0.637,159.869,4,0.809,1971.0
Sukhbir,Balle Balle,Dil Kare,SOWVZEP12A6D4F7441,339.87873,0,0.113,-10.136,0,0.544,180.025,4,0.103,
Pyrolator,Passage To Melilla,Wunderland (plus Bonustracks),SOZZEXN12AB0184E54,180.24444,4,0.281,-8.045,0,0.415,90.248,5,0.437,2005.0
Atreyu,Blood Children (an Introduction) (Album Version),The Curse,SOAXYAX12A6D4FE44D,74.34404,10,0.268,-20.639,1,0.478,90.625,4,0.399,2004.0
Beogradski Sindikat,Plejersko ponasanje,Bssst.....Tisincina!,SOKFHZG12AB0183FE5,298.68363,5,0.67,-3.234,1,0.414,190.042,4,0.237,
Bomb Squad,Never Be (Bonus Track),Before The L.O.X.,SOIFUXC12AB0182A9B,115.69587,8,0.382,-8.169,1,0.351,175.708,7,0.703,
Ms. Dynamite,Natural High (Interlude),A Little Deeper,SOYYSKP12A67021A9E,56.13669,9,0.626,-15.339,0,0.491,112.991,3,0.768,2002.0
Dixie Chicks,Hole In My Head,Fly,SOVDYQP12AB01824EC,201.16853,2,0.634,-7.279,1,0.392,153.447,1,0.0,1999.0
Cartel,Georgia,Cartel,SOJBPQJ12A8AE4738C,234.1873,0,0.496,-4.619,0,0.69,151.956,4,0.854,
Josh Turner,What It Ain't,Long Black Train,SOHMNPP12A58A7AE4B,207.93424,0,0.553,-5.628,1,0.527,87.029,3,0.332,
Anneli Drecker,Fire Alarm,Tundra,SOTINEI12A6D4FB826,262.50404,8,0.052,-6.808,1,0.273,120.196,4,0.0,
Otis Spann,Someday Baby,The Complete Blue Horizon Sessions,SOFUODO12A8C1403E6,318.22322,2,0.337,-9.154,1,0.532,114.241,1,0.0,1995.0
Janis Joplin,Get It While You Can,Cheap Thrills/Kozmic Blues/Pearl,SOVQOXC12CF546326C,205.53098,0,0.589,-10.514,1,0.616,74.961,4,0.036,1971.0
Dexys Midnight Runners,Spiritual Passion (aka Dubious),The Projected Passion Revue,SOWEHVB12A6D4F8F0B,202.39628,4,0.212,-8.211,0,0.195,119.448,1,0.387,2007.0
Bad Company,Simple Man,Hard Rock Live,SONSRKM12AB018E7DA,296.12363,0,0.015,-9.045,1,0.308,130.049,4,0.25,1976.0
Vangelis,Other Side Of Antarctica,Antarctica / China,SOQJYCE12A6D4F4844,416.7571,4,0.406,-18.335,1,0.459,162.441,4,0.058,1983.0
themselves,You Devil You,the no music.,SOQVPTA12A8C13F598,245.31546,8,0.681,-11.163,1,0.509,80.051,3,1.0,2002.0
Barbara Lynn,It Aint No Good To be Good ,Voices Of Americana: Barbara Lynn ,SODCVNW12AB0183A41,156.42077,7,0.252,-16.796,1,0.439,120.16,1,0.041,
King Diamond,Shrine (Reissue) (Album Version),Abigail,SOXJKNO12A81C1FE08,263.57506,11,0.0,-4.153,1,0.013,140.582,4,0.037,
Pat Metheny / Charlie Haden,Message To A Friend,Beyond The Missouri Sky,SOCGXWX12A6D4F98AA,373.41995,7,0.48,-23.149,1,0.571,200.199,7,1.0,
Dave Brockie Experience,Too Much Stuff,Diarrhea Of A Madman,SOYGQGQ12AB0180EAC,100.10077,8,0.011,-3.931,0,0.284,187.232,4,0.0,2001.0
Jay & The Americans,Let's Lock The Door (And Throw Away The Key),Come A Little Bit Closer,SONCWSL12A6D4F419D,149.89016,2,0.409,-10.623,1,0.552,131.01,4,0.542,1990.0
Beat Pharmacy,Floating (Edit),The Singles Part 1,SOYWXNN12AB018AC20,569.46893,10,0.0,-14.698,0,0.176,124.075,5,1.0,
Rhinoceros,You're My Girl (LP Version),Rhinoceros,SOBCLGN12A6D4F6FF5,280.24118,2,0.279,-8.826,1,0.527,103.387,1,0.0,2002.0
Bury Your Dead,A Devil's Ransom (Album Version),Bury Your Dead,SOZGUEI12A8C139953,151.71873,11,0.256,-5.016,0,0.282,134.054,4,0.822,2008.0
Williamson,Breathe Easy,The Trashcan Electric E.P.,SOAWTJD12A6D4F4BB4,203.17995,6,0.555,-10.132,0,0.613,110.032,4,1.0,2005.0
Dilated Peoples,World On Wheels,Neighborhood Watch,SOCRYER12A6701CD40,236.59057,11,0.662,-8.695,1,0.571,88.176,4,0.622,2004.0
Steinwolke,Erinnerung an die Meseta,Die frühen Jahre,SOYQHTY12AC95F048D,409.88689,7,0.038,-14.35,1,0.243,83.697,4,1.0,
Tiny Tim,Stay Down Here Where You Belong,God Bless Tiny Tim: The Complete Reprise Studio Masters... And More,SOJSJTR12AB0188131,177.00526,10,0.571,-12.256,1,0.293,105.85,4,0.0,1968.0
Mind Furniture,Hoop of Flame (III. Between Two Worlds),Hoop of Flame,SOQQUFP12AB0189123,221.04771,2,0.73,-8.98,1,0.527,84.57,5,0.198,
Drouz,Turn Me Around,Drouz,SOPOKGS12AB01823C0,286.98077,0,0.372,-12.235,1,0.485,85.187,3,0.665,
Rajery,Mahafinaritra,Volontany,SOPTWAH12AB017F9CE,219.48036,4,0.475,-8.236,0,0.119,132.666,5,0.909,2005.0
12 Gauge,Dawg Call (Acappella),Dawg Call (Who Let the Dawgs Out),SOBFXZB12A8C1357BB,185.28608,1,0.238,-12.673,1,0.491,85.078,5,1.0,
Die Bandbreite,Try to live,Komplett durch,SOEZPZF12AC468E07F,289.38404,8,0.044,-5.515,0,0.167,90.889,4,0.514,
Alan Silvestri,Full House,Night At The Museum,SODMROH12A8C13677E,81.50159,0,0.377,-18.114,1,0.471,84.615,1,0.921,2006.0
Helmet,Tic,Betty,SOQMDJS12A8C138341,220.31628,7,0.024,-10.291,0,0.283,144.447,4,0.709,1994.0
Dynamite Deluxe,Zap Zap,Deluxe Soundsystem,SOQJIWF12A8C13D2F0,86.67383,9,0.424,-10.182,0,0.272,93.298,3,0.693,2000.0
Bill Murk,Morning Has Broken,Intercessor,SONQAVF12A6D4F5FE3,170.26567,0,0.385,-12.748,1,0.82,104.981,4,0.0,
Jawoll,Rendezvous - Ich hab' Dich seit langem nicht gesehen,Hier ist Berlin! - Dieter Thomas Heck präs.: Die NDW Hits,SOLTIOJ12AB01805AE,235.31057,9,0.627,-8.025,0,0.55,151.211,4,0.0,1990.0
The Baltimore Consort,The Beautiful Shepherdess of Arcadia,A Trip to Killburn,SOMLMRZ12AB017D510,614.00771,7,0.719,-21.925,0,0.696,130.572,1,0.099,1996.0
Foo Fighters,Overdrive,ONE BY ONE,SOKIHTB12A8C1397CF,270.47138,2,0.886,-2.512,1,0.678,157.739,4,0.224,2002.0
Sivuca & Clã Brasil,Visitando Zabelê,Terra Esperança,SOEHQMQ12AB01806CC,234.16118,2,0.189,-8.32,1,0.263,134.99,3,0.0,
Rod Piazza & The Mighty Flyers,She Made My Blood Run Cold,For The Chosen Who,SOJYUSL12AB0182C3C,257.2273,8,0.341,-8.244,0,0.06,117.267,4,0.59,
Primordial,Here I Am King,Imrama,SOJQYMQ12AB0188A0D,264.88118,9,0.565,-5.225,0,0.519,87.643,5,0.355,1995.0
Michael Stanley Band,Chemistry,North Coast,SOOXGZG12AB0181F07,173.42649,11,0.794,-8.729,0,0.76,158.057,1,0.0,1981.0
Willie Clancy,Jig: A Chailleach_ do Mharais Mé,Willie Clancy The Gold Ring,SOEMNZS12AC4686BF8,102.37342,11,0.601,-11.106,1,0.549,78.188,3,0.573,
Planet P Project,Join The Parade (Album Version),1931,SOMRYZP12AB01819CA,271.82975,11,0.023,-5.902,0,0.271,99.995,4,0.201,
Ragheb Alama,Albi Eshiha,The Selections-Special Edition,SOKWKUQ12AB01868D8,340.53179,5,0.164,-6.415,0,0.221,101.814,1,0.984,
Jay Pérez,Si Tu Regresas,Te Llevo En Mi,SOLFNXJ12A58A79CD9,196.12689,5,0.624,-12.209,1,0.413,94.815,4,0.411,
Pee Wee King,Slow Poke,The Fabulous Fifties Vol 4,SOYTVXY12AB0181ED0,182.282,7,0.573,-13.995,1,0.635,133.792,1,0.0,1989.0
Patsy Cline,A Poor Man's Roses,Music Trends - Country Busters,SOYRDKV12A8C14211E,168.95955,11,0.656,-5.176,1,0.542,91.01,1,0.0,1961.0
Solitaire,I Still Want Your Love (Extended Mix),Unreleased Tracks & B-Sides,SOQQIIL12AB017B6C2,492.45995,10,0.827,-6.08,1,0.525,126.294,4,1.0,
Mötley Crüe,Hell On High Heels,New Tattoo,SOESZYV12A6D4F8299,260.04853,5,0.026,-8.209,0,0.222,132.131,4,0.275,2000.0
Simon Harris,You Got Soul Loop (104bpm),The Ultimate Breakbeat Collection,SOFQLHB12A58A77520,180.92363,10,0.089,-16.595,0,0.343,104.259,4,0.533,
US Coast Guard Band,America The Beautiful,Patriotic Pride,SOMTHWO12A58A78109,200.41098,8,0.162,-18.636,1,0.382,67.126,3,0.794,
Alvino Rey And His Orchestra,My Buddy,Big Band Favourites Vol 1,SOYXXDD12AB0182A10,193.74975,4,0.167,-18.272,0,0.279,101.307,7,0.691,2005.0
CoCo Lee,Sunny Day,Everyone Love The Live Concert Of Ms. Charming CoCo,SOAZEHG12AB017F482,860.39465,6,0.145,-5.094,1,0.438,131.622,4,0.0,
Pale Forest,Karma Violins,Transformation Hymns,SOHGCRX12AB0186D9B,183.61424,9,0.622,-7.909,1,0.627,77.926,5,0.659,
Nestor Torres,Lluvias De Cristal,Sin Palabras (Without Words),SOXJJSN12AB018746F,277.7073,9,0.602,-8.238,0,0.319,85.009,4,0.047,
Irwin Goodman,Raha ratkaisee,Lauluja elokuvasta Rentun Ruusu,SOFPCDE12A67ADF4F5,119.06567,0,0.444,-10.854,1,0.529,111.562,4,0.0,1966.0
Jane's Addiction,Standing In The Shower... Thinking ( LP Version ),Nothing's Shocking,SOBOVLS12A58A794F3,185.15546,7,0.746,-8.794,1,0.683,223.387,4,0.0,1988.0
Mystic Revelation of Rastafari,Song,Grounation,SOCTDQP12AB018C367,118.282,9,0.322,-27.815,0,0.423,84.895,1,0.522,
Isabel Pantoja,13 De Mayo,Sinfonia De La Copla,SOCUAPA12A8C13FE6B,329.32526,4,0.526,-6.851,0,0.653,70.214,1,0.711,
Cancer Bats,Dead Wrong,Bears_ Mayors_ Scraps and Bones,SOTLJGY12AB0188E32,160.26077,2,0.157,-4.214,1,0.367,168.901,4,0.749,2010.0
Captain Hollywood Project,All I Want,All I Want,SOTXDHW12AB017DDDB,372.27057,9,0.61,-8.255,0,0.493,109.85,4,0.792,1993.0
Roy Rogers,I Never Picked Cotton,A Man from Duck Run/The Country Side of Roy Rogers,SOSAQJT12A6D4F69EC,138.762,11,0.692,-10.938,1,0.591,193.626,4,0.66,
Johnny Nash,I See God,The Quiet Hour,SOLMECR12AB018B776,187.0624,3,0.607,-16.404,1,0.596,86.128,1,0.753,
Ismael Dueñas,Strange meeting,Diversions,SOYWNKL12A58A7A694,533.34159,8,0.282,-17.241,1,0.399,96.779,1,0.0,
Marc Lavoine,Je N'ai Plus Rien A Te Donner,C'Est Ca Lavoine,SOITUZS12A8C13A99C,203.15383,9,0.596,-10.824,0,0.668,116.646,4,0.0,
John Mayer,Comfortable,Inside Wants Out,SOOERNA12A8C136691,301.13914,5,0.503,-13.651,1,0.516,167.489,3,1.0,
Big Mama Thornton with Kansas Bill and his Orchestra,Hound Dog,A Lesson in Rock,SOYHHDK12AB0188098,169.84771,3,0.405,-7.96,0,0.414,148.907,1,0.0,1953.0
Roy Drusky,Worried Mind,Heart Over Mind,SOTZRZI12AB0188F32,130.53342,0,0.746,-14.912,1,0.661,140.26,3,0.78,
Jeanne Pruett,Love Me,Satin Sheets,SOMTYGS12AB017F66E,193.01832,2,0.867,-18.612,1,0.797,113.384,4,0.287,1973.0
Mariano Yanani,Stuck In A Moment You can't Get Out Of,Babies Go U2,SOVYHHG12A8C1399B3,212.06159,4,0.522,-14.334,1,0.652,160.026,4,0.557,2003.0
The Irish Rovers,Up Among The Heather,Upon A Shamrock Shore/Songs Of Ireland And The Irish,SOZXGZD12A6D4F964A,132.25751,4,0.682,-12.948,0,0.641,189.817,1,0.014,
Wilks featuring jah mason,Have fi pray,It's a shame,SONZANZ12A8C136AC8,249.75628,4,0.65,-7.376,0,0.333,70.708,3,1.0,
Angelo Badalamenti,Vera Begs Dylan,The Edge Of Love,SOBHMPJ12AB01899FE,209.89342,9,0.76,-17.363,1,0.7,36.279,1,0.0,
J.J. Cale,Losers,#8,SOEEBCV12A6D4F76A2,160.62649,0,0.783,-15.6,1,0.604,136.273,1,0.0,1983.0
Bert Kaempfert And His Orchestra,Games People Play,One Lonely Night,SODTNTM12A6D4F98CB,175.38567,11,0.343,-11.999,1,0.408,84.881,4,1.0,
All Shall Persih,The True Beast,The Price Of Existence,SOGNSLP12A6D4FD729,215.61424,11,0.042,-2.685,1,0.506,99.963,4,0.73,2006.0
John Digweed,Warung Beach,Clubplanet Volume 1,SONNTQH12AB018C2D8,460.79955,8,0.012,-7.569,1,0.225,125.015,4,0.76,
White Heart,Answer The Call (Powerhouse Album Version),Powerhouse,SOKSXUB12A6D4F80DB,285.43955,9,0.775,-10.88,1,0.778,96.911,4,0.176,
Vanessa Bell Armstrong,Wonderful One,Praise & Worship,SOMYGJH12A8C14114C,273.24036,4,0.283,-9.224,1,0.556,47.761,4,0.804,
Dropline,Fly Away From Here (Graduation Day) (Album Version),You Are Here,SOBLMKC12AB018974F,239.20281,5,0.058,-4.372,0,0.334,161.988,4,0.546,
Tommy Sands,A Bundle Of Dreams,Sing Boy Sing,SOYOFWM12AB018DD7D,142.49751,0,0.286,-18.859,1,0.183,95.836,4,0.0,
Missy Higgins,Don't Ever (Album Version),The Sound Of White - Australian Version,SOGIRYF12A670215E3,171.38893,2,0.933,-10.709,1,0.961,125.741,4,0.393,
Hi-Fi Companions,Amoria,Swingers In Paradise,SOZZFVR12AB0188142,464.5873,4,0.482,-7.818,0,0.416,130.005,4,0.383,2003.0
Jope Ruonansuu,Aattelepa ite,Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite,SORTNQL12AB018B103,188.96934,9,0.0,-8.058,0,0.0,180.068,4,0.768,2004.0
Charlie Patton,34 Blues,A Spoonful Blues  Vol 1,SOBPKPM12AB017FD64,173.322,5,0.376,-30.53,0,0.405,100.795,3,0.996,1934.0
Mr. Kilombo,De la mano de un chulo,El lado gamberro,SOOIHII12A8C13D898,217.7824,7,0.446,-5.023,1,0.235,106.028,4,0.736,
Marlene Dietrich,Laziest Gal In Town,Marlene Dietrich,SOBIETA12A8C1414AB,158.45832,9,0.35,-15.2,0,0.314,99.36,7,0.746,1991.0
Adalberto Santiago,Tu Me Desesperas,Adalberto,SOWKWKH12A8C13C972,299.93751,5,0.046,-3.533,1,0.18,205.885,4,0.0,1977.0
Eddie,Lombrigas e os vermes,Metropolitano,SOYQZUC12AB01839DC,170.08281,2,0.885,-5.037,1,0.786,175.01,4,0.0,
Los Fabulosos Cadillacs,Manuel Santillán_ El León (Versión Reggae),Vasos Vacíos,SOUFXRV12AB01815C3,239.67302,7,0.697,-4.879,0,0.745,214.941,4,0.631,1993.0
Akon,Don't Matter,Don't Matter,SOWONPQ12A8BED02A8,249.39057,2,0.358,-6.124,1,0.36,125.328,4,1.0,2006.0
V Sinizter,Valentine's Day,Morning Star: Soul Of The Beast,SOOHHWU12A8C13EAF1,205.73995,6,0.683,-5.573,1,0.404,183.573,4,0.488,
Richard Hawley And Death Ramps_ Arctic Monkeys,Bad Woman,Teddy Picker,SOPRYHK12A8AE47858,139.78077,2,0.349,-4.347,1,0.434,130.631,1,0.0,2007.0
Stephan Micus,part 2 - Winterlight,On the Wing,SONYTWI12A8135773F,316.49914,8,0.308,-25.106,1,0.492,30.827,1,0.0,2006.0
Johnny Winter,Be Careful With A Fool,The Best Of Johnny Winter,SOGHYGL12A8C134B40,315.92444,7,0.308,-10.381,0,0.305,103.377,3,1.0,1969.0
Jean-Claude Darnal,Mélusine,Ecoute mon enfant,SORHXRB12AB017A14B,134.76526,9,0.399,-10.392,1,0.588,164.942,3,0.685,
Raze,The Plan (The Plan Album Version),The Plan,SOXRBMB12A6D4F499C,213.91628,7,0.446,-4.984,0,0.376,110.007,4,0.273,
Yank Rachell,It Seems Like A Dream,Legendary Country Blues Artists - CD C,SOKSRNK12A8C133138,172.59057,7,0.729,-15.134,1,0.64,104.579,1,0.052,
Orbit,Break,La Mano,SOVXWKR12AB018B22A,183.95383,1,1.0,-12.958,0,0.914,91.488,4,0.0,
Kruger,Posledny Buntar`,Dusha Izuvera,SOKKIPX12AB018E692,387.16036,1,0.681,-4.952,1,0.615,113.268,4,0.0,
Slipknot,Gently (Album Version),Iowa,SONAEJC12A8AE45BB4,294.00771,2,0.698,-4.557,1,0.602,134.282,4,0.0,
Grachan Moncur III,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),Evolution (Rudy Van Gelder Edition),SOOGUFF12A8C142BC7,474.06975,6,0.49,-11.535,1,0.286,152.213,1,0.02,
Rick Astley,Nature Boy,Portrait,SOMDTRS12A8AE46E50,192.10404,0,0.403,-11.551,0,0.576,99.985,4,0.0,2005.0
The Marx Brothers,End Title/Animal Crackers,Horse Feathers / Animal Crackers,SOMCBPS12A8BED74BF,25.57342,3,0.4,-13.174,1,0.544,128.398,1,0.0,
Sylvester Weaver,Alligator Blues,Sylvester Weaver Vol. 2 (1927),SOXKUPF12A8C13FA8B,182.77832,4,0.706,-14.695,1,0.528,88.887,4,0.0,
Line Renaud - Dean Martin,Two Sweety People,Collection Disques Pathé,SOGPIPI12A8C135F47,173.13914,5,0.282,-14.262,1,0.392,76.236,4,0.388,
Orbital,I Don't Know You People,The Middle Of Nowhere,SOFUNPN12A8C13B387,467.53914,6,0.717,-8.912,1,0.445,91.364,5,0.996,1999.0
Jason Mraz,Song For A Friend (Live From Montalvo),Selections For Friends,SOSAZTX12A67ADBEE0,740.46649,11,0.537,-10.798,0,0.615,173.468,7,0.796,2007.0
Lester Bowie,Organic Echo (Part II),All The Magic!,SOSWHER12A81C21BFF,327.18322,9,0.707,-24.901,1,0.564,94.776,3,0.761,
Alejandro Lerner,No Hace Falta Que Lo Digas,Lernertres,SOUZQFG12AB017F6B1,263.6273,10,0.096,-15.182,1,0.358,137.486,4,0.676,1984.0
Wolfchant,Guardians Of The Forest,A Pagan Storm,SOSSNMA12A81C228AB,208.56118,8,0.623,-5.05,1,0.536,210.032,4,0.0,2007.0
La 5A Estacion,Ayer,Primera Toma,SOPRODS12AB0187E92,135.8624,2,0.48,-7.337,1,0.499,155.041,4,0.908,
The Ataris,I Won't Spend Another Night Alone,So Long_ Astoria,SOKCNFA12AF72A0ED3,257.85424,5,0.518,-3.115,1,0.514,151.401,3,0.0,1999.0
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Don't Sit Under The Apple Tree,Singin' With The Big Bands,SOFPLUG12A8C136CA4,172.06812,7,0.48,-9.115,1,0.528,90.074,4,0.961,1994.0
Jacques Douai,Les Scieurs De Long,Heritage - La Belle Se Promène - BAM (1978),SOHBIHW12AB0187243,191.65995,8,0.035,-16.516,1,0.341,108.283,3,0.0,
Ronnie Milsap,How Great Thou Art,Then Sings My Soul: 24 Favorite Hymns & Gospel Songs,SOOQKAN12AB01846F9,281.52118,9,0.906,-6.681,1,0.729,83.973,4,0.0,
Marc Shaiman,Fruits & Nuts,The Out of Towners,SOUTLPX12A8C133854,165.72036,5,0.647,-16.031,1,0.336,129.655,4,0.0,
Jacques Douai,Mes Belles Amourettes,Heritage - Récital N°5 & 6 - BAM (1958-1959),SOENOKK12AB018642B,114.33751,4,1.0,-20.97,0,0.86,94.617,1,0.695,
DJ Slugo,Bass To Bass,DJ Slugo Juke Chronicles Vol. 1,SOSYXIB12AB017D41D,248.99873,9,0.034,-20.349,1,0.393,143.028,4,1.0,
SKOLD vs. KMFDM,All Or Nothing,SKOLD vs. KMFDM,SOSXESK12AB0180414,303.22893,2,0.0,-6.272,1,0.211,85.03,4,0.215,
Legion Of Green Men,Dubbaq,Baqontraq,SOMXGZH12A8C138775,396.77342,1,0.522,-6.924,1,0.417,149.988,4,0.738,
Glen Ricks,Out Of My Mind,Fall In Love,SOUIRNB12AB0181C46,242.20689,2,0.278,-13.629,1,0.437,168.203,4,0.577,
